GSM8333927 GSM8333928 GSM8333929 GSM8333930 GSM8333931 GSM8333932 GSM8333933 GSM8333934 GSM8333935 GSM8333936 GSM8333937 GSM8333938
 4.924231  4.994988  4.922140  5.000289  5.031857  5.051176  4.990271  5.069172  5.095485  5.107112  5.129904  5.041270
 5.513333  5.601651  5.626519  5.635890  5.566507  5.657111  5.548678  5.550321  5.501207  5.423795  5.463192  5.618291
11.567624 11.458633 11.343095 11.385633 11.129168 11.080228 11.100493 11.088073 11.553014 11.622276 11.383661 11.294334
12.935814 12.913004 12.756517 12.790739 12.630037 12.756760 12.653418 12.716629 12.758067 12.912036 12.855828 12.896240
 5.407183  5.371864  5.351901  5.481463  5.678842  5.776187  5.590682  5.638998  5.585193  5.834753  5.740734  5.725208
12.012505 12.187568 12.168225 12.153932 12.311143 12.607810 12.307258 12.494103 12.361256 12.643403 12.636372 12.727201
10.922887 11.038556 10.723849 10.664624 10.799021 10.857002 10.657608 10.734014 10.884450 11.081144 11.073257 10.944309
 4.797078  4.852728  5.100548  5.155731  4.751440  4.744294  4.818786  4.815176  4.751932  4.833860  4.817128  4.917257
 9.417344  9.269746  9.272192  9.457032  9.004089  8.812152  9.079795  8.924651  8.538359  8.263481  8.272637  8.164123
11.330870 11.029467 10.957270 10.759987 11.022928 10.717152 11.073641 10.998105 11.249668 11.340205 11.253800 11.369677
12.330860 12.312056 12.339619 12.507416 11.930067 12.026173 11.989484 11.908440 12.501703 12.354219 12.305615 12.422268
 6.006356  5.697874  5.456399  5.286608  5.593431  5.834768  6.195399  5.623006  8.120839  8.020004  7.809710  8.167686
 6.533188  6.562740  6.503019  6.674064  6.184695  6.491708  6.254857  6.363976  6.214952  6.551889  6.496376  6.363246
10.267700 10.047380 10.289625 10.239697  9.976270  9.981945 10.090063 10.031710 10.052017 10.019985 10.003445 10.033460
15.815347 15.692170 15.735101 15.952197 15.482165 15.535124 15.604778 15.445566 15.643624 15.477435 15.353921 15.381755
10.439968 10.300088 10.263135 10.181597 10.417439 10.269485 10.234818 10.102755 10.183062  9.999893 10.042950 10.208124
10.680718 10.782803 10.483492 10.574782 10.195771 10.169574 10.157178 10.189633 10.145443 10.071087  9.982030  9.836957
 9.598656  9.504511  9.533272  9.493837  8.803833  8.925033  8.968161  8.915417 10.403158 10.525430 10.298243 10.188887
11.598780 11.475781 11.448759 11.221120 11.191904 11.236449 10.875520 10.982293 11.245323 11.652651 11.483077 11.452740
13.430523 13.370338 13.346374 13.364602 13.335254 13.339082 13.294433 13.192459 13.394995 13.283209 13.289239 13.334642
13.061235 13.103839 13.002691 13.059398 12.737184 12.772171 12.796953 12.907205 12.181794 12.320861 12.245826 12.093910
10.216744 10.280506 10.146821 10.385149  9.785535  9.943558  9.888854 10.008447 10.374450 10.431504 10.378996 10.247380
10.359027 10.303439 10.356646 10.632850 10.908538 10.319167 11.263380 11.141246 10.113765  9.979452  9.954699  9.848763
10.716044 10.669431 10.519033 10.457329 10.542741 10.538423 10.791529 10.741178 10.754219 10.716669 10.754306 10.722800
14.331653 14.177624 14.014480 14.061650 13.962420 14.065047 13.945051 13.991383 14.184288 14.341690 14.255359 14.238089
12.928668 12.911271 12.854853 12.966581 13.035005 13.054011 12.921160 12.823414 12.887890 12.838293 12.890045 12.978330
15.785313 15.964487 15.555342 15.909817 15.392337 15.670115 15.314962 15.620538 15.500681 15.742310 15.896775 15.918522
 9.130528  9.209460  9.234442  9.206468  9.595303  9.452676  9.600883  9.411184  9.185003  9.097653  8.997795  9.111754
 5.258277  5.307751  5.302454  5.424056  4.862170  4.926334  5.104262  4.883821  4.931559  4.988402  4.994604  5.006622
 4.513111  4.615808  4.596328  4.615772  4.773955  4.812278  4.909479  4.839761  4.796505  4.783930  4.820104  4.814208
 7.873499  7.728071  7.623457  7.724557  7.730412  7.691775  7.904428  7.776321  8.634655  8.618693  8.507766  8.754190
 6.694522  6.789415  6.789415  6.808311  6.539664  6.612120  6.409237  6.603183  6.321765  6.575087  6.540310  6.333739
 7.799504  7.426050  7.667932  7.506465  6.927268  6.958166  7.221052  7.067136  8.829082  8.987538  8.919334  9.108858
 4.838747  4.711454  4.492607  4.623960  4.910458  4.704555  5.109887  4.546335  4.740978  4.584417  4.736475  4.623960
11.212618 11.288164 10.871978 10.824123 10.504644 10.593130 10.570480 10.669947 10.954023 11.300431 11.064372 10.812003
 5.400570  5.567046  5.496897  5.351355  5.476790  5.445404  5.468668  5.450912  5.135765  5.304971  5.261754  5.196040
13.548018 13.841527 13.543368 13.742979 13.471679 13.586497 13.510372 13.545672 13.559055 13.540611 13.451559 13.191064
 9.506372  9.796633  9.546797  9.591272  9.511405  9.543337  9.587135  9.597842  8.640965  8.778390  8.777088  8.760482
16.886661 16.677367 16.679350 16.765831 16.492714 16.345985 16.529749 16.446240 16.687715 16.612037 16.550442 16.698295
12.749859 12.879278 12.715486 12.622831 12.486843 12.705702 12.659873 12.771565 12.323322 12.756077 12.730495 12.666855
13.352550 13.425543 13.400050 13.325279 13.437262 13.579817 13.435563 13.400819 13.414699 13.424983 13.433292 13.461975
10.674238 10.387756 10.133687 10.180553 10.071184 10.141367 10.135109 10.088603 10.207765 10.259504 10.142717 10.141707
11.408159 11.165006 11.134420 10.876558 11.446863 11.497390 11.264877 11.297365 11.232790 11.346347 11.261808 11.494747
11.314484 11.273256 11.260890 11.265268 10.785036 10.853302 10.967280 11.037484 11.156525 11.163329 11.141223 10.866950
11.471909 11.598442 11.509711 11.724872 11.420441 11.541752 11.359096 11.437269 11.408861 11.428432 11.443010 11.390564
 5.550509  5.499584  5.404555  5.421856  5.220459  5.275831  5.169860  5.213387  5.108517  5.094261  5.156844  5.120556
11.280939 11.099872 11.258021 10.918314 10.877449 10.863760 11.097590 11.061390 11.079943 11.153577 11.255743 11.364340
 8.143260  7.886812  7.616134  7.827496  7.104465  7.311204  6.806802  6.833088 10.441025 10.272186 10.172719 10.092096
 9.752575  9.750971  9.643239  9.602682  9.674949  9.836628  9.839321  9.874007  8.871877  9.099214  9.160059  9.089757
 4.936211  4.951833  4.791776  4.928335  6.098718  5.225259  5.218817  5.401992  6.363976  6.077067  6.273627  5.021965
 4.791776  5.021965  5.130626  5.045819  5.038521  4.995828  4.955713  5.062104  4.840846  4.861671  4.953774  4.772111
 7.948134  7.748261  7.823017  7.949480  7.489112  7.424510  7.516280  7.514111  7.621037  7.643717  7.515165  7.507602
15.265943 15.320817 14.883241 14.947711 14.945952 14.966883 14.739581 14.775575 14.719787 14.645017 14.663441 14.444167
14.602719 14.700900 14.588366 14.671013 14.477802 14.604588 14.446033 14.581885 14.509199 14.635960 14.590155 14.577569
 9.477093  9.311963  9.194867  9.221379  8.940963  9.207389  9.012384  9.069424  9.953504  9.953919  9.931338 10.222862
 4.641660  4.674507  5.168741  4.896289  4.959782  5.094517  5.001778  5.061482  4.933296  4.985275  5.005358  5.055664
 5.966902  5.952474  5.930981  5.835806  5.453736  5.432643  5.676367  5.630599  5.390592  5.447483  5.379287  5.445895
 8.088111  7.985760  7.888438  7.849363  8.142362  8.204931  8.163987  7.970056  8.522683  8.294598  8.248217  8.330614
 6.497917  6.524000  6.611476  6.384389  6.992449  6.939282  7.029767  6.961191  6.807011  6.706785  6.730470  6.877718
11.937866 11.684389 11.721096 11.812522 11.790145 11.930366 11.823668 11.782211 12.118294 12.076318 12.110620 12.199958
12.555016 12.647634 12.439980 12.445670 12.551306 12.566656 12.665158 12.716460 12.256992 12.375275 12.243097 12.225111
 5.253680  5.229075  5.240584  5.154061  5.067151  5.016532  5.086528  4.961514  4.865214  5.067925  5.042301  5.156905
11.709870 11.689353 11.332168 11.481710 11.281704 11.492550 11.172393 11.357534 11.770870 12.124115 11.954848 11.970773
 4.754299  4.837795  4.706215  5.039792  4.947388  5.073778  4.873002  5.082957  4.922912  4.972022  4.831075  4.908769
11.397917 11.297806 11.187803 11.087705 11.283483 11.244476 11.124442 11.175459 10.671451 10.875128 10.912725 10.907579
 5.429600  5.340116  5.499450  5.289460  5.425345  5.439738  5.473652  5.215509  5.274711  5.337029  5.265336  5.261489
 5.937020  5.848639  5.933787  5.822476  6.756570  6.694232  6.343112  6.534706  6.213927  6.374058  6.282995  6.275566
 5.251226  5.175202  5.229928  5.167300  5.116469  5.169142  5.211064  5.180691  5.713759  5.730800  5.585789  5.965168
 6.077512  6.112250  6.292922  6.192936  6.119618  6.169743  6.300568  6.057795  6.194578  5.751301  5.950101  5.747949
 9.628608  9.588429  9.598208  9.552105  9.121685  9.245038  9.211558  9.160493  9.310488  9.136331  9.231398  9.239476
 6.636795  6.455178  6.196219  6.295985  6.424014  6.655103  6.469494  6.777958  6.719265  6.708097  6.613349  6.518183
12.368355 12.311014 12.300436 12.321607 12.398792 12.447506 12.484891 12.452191 12.469027 12.454177 12.423006 12.430857
 6.217013  6.075300  6.036600  6.050622  5.759248  5.927998  5.938517  5.882611  6.045832  5.756869  5.823962  5.840483
16.814380 16.896147 16.865834 17.088858 16.557283 16.579344 16.485636 16.327997 16.506779 16.376499 16.311641 16.377471
 5.924597  5.934460  5.869113  5.939366  5.486208  5.694395  5.716285  5.828435  5.847352  6.060950  5.856718  5.946207
 7.012989  6.947774  6.886602  6.796463  6.250916  6.196219  6.363976  6.118753  6.570667  6.606579  6.576032  6.065894
 9.937483  9.540756  9.822955  9.621005  9.916830  9.913312  9.558084  9.484007  9.868584 10.087036  9.939872 10.232910
 5.304068  5.263407  5.292669  5.153195  4.760673  4.842215  4.728938  4.743356  4.763676  4.747553  4.921693  4.810446
 6.550720  6.527372  6.676561  6.437109  6.404653  6.576098  6.229923  6.293843  6.532349  6.383178  6.429110  6.672124
13.360131 13.344832 13.277940 13.405478 13.017053 13.192606 13.065520 13.161878 12.928193 12.961501 13.007347 13.038467
 4.758411  4.922946  4.779308  5.071957  4.673384  4.747112  4.700737  4.677808  4.740886  4.633625  4.739428  4.757406
 8.815484  8.724865  8.637076  8.888358  8.681471  8.308441  8.668718  8.546775  7.816420  7.549631  7.501679  7.321408
 5.697564  5.574625  5.655948  5.655161  5.744739  5.623934  5.776588  5.752063  5.570170  5.499901  5.386646  5.609987
 5.660696  5.578280  5.593471  5.567535  5.582482  5.615338  5.599903  5.549145  5.457855  5.543558  5.726038  5.571325
11.629986 11.405033 11.452447 11.461359 11.180973 10.995145 11.207474 11.202312 10.641586 10.492022 10.484999 10.210741
 7.795628  7.575882  8.011728  7.933045  8.162689  8.026315  8.601929  8.415979  7.418586  7.127349  7.101565  7.188434
15.139792 14.992001 15.386812 15.303555 14.960171 14.910890 15.007323 15.018919 14.994344 14.974043 14.952017 14.918931
 9.501073  9.707128  9.770855  9.883361 10.000574  9.888381 10.071283 10.018361 10.091754  9.812230  9.870126  9.893604
10.390188 10.366147 10.242822 10.351953 10.065302 10.030386 10.096810 10.058253 10.175451 10.118296 10.105094 10.062085
11.323804 11.177851 11.201171 11.182075 11.141266 11.068020 11.244641 11.191200 11.124402 11.118587 11.060387 11.181146
 4.314062  4.631244  4.531808  4.624192  5.130204  4.867435  4.790377  4.940419  5.005096  4.943270  4.866473  4.730560
12.054536 12.006591 12.087928 12.451333 11.945747 11.835904 11.845738 11.832527 11.729567 11.564364 11.472110 11.401776
 5.177374  5.234963  5.253907  5.232768  5.281767  5.186461  5.236454  5.286110  5.396424  5.360453  5.309994  5.383635
 5.039968  5.061888  5.065066  4.991969  4.853346  4.944675  4.885503  4.879704  4.842867  4.922630  4.891848  4.928302
 6.434688  6.084985  6.251540  6.076563  6.089455  6.128367  6.080571  5.924555  6.258537  6.432906  6.267922  6.455373
 8.745082  8.768629  8.875347  8.921996  8.525509  8.477006  8.619728  8.764367  8.388152  8.309309  8.200924  7.872186
 5.299086  5.040452  5.079555  4.914745  5.200650  5.200816  5.170935  5.081535  5.681473  5.366426  5.170962  5.279162
 8.865264  8.863541  8.870858  8.713254  8.677839  8.708001  8.843124  8.783687  8.867990  8.783098  8.754529  8.780844
10.494003 10.352525 10.429250 10.250745 10.167128 10.281433 10.255494 10.207417 10.338081 10.057269 10.095371 10.163504
 5.820940  5.636020  5.476678  5.498159  5.103499  5.094344  4.993892  4.996227  5.038869  5.050167  5.199961  5.270300
14.040188 14.025335 14.006608 14.015195 13.734776 13.618354 13.757447 13.785289 13.539024 13.466082 13.485942 13.295221
10.835928 10.927416 10.770966 10.773819 11.088368 10.969530 10.801095 10.964003 11.322334 11.343979 11.560358 11.554285
 6.302092  6.046926  6.443139  6.401436  5.983737  5.913670  5.995091  5.992261  6.631651  6.638305  6.482326  6.586078
12.480793 12.688977 12.638792 12.706332 12.609258 12.764196 12.512893 12.645900 12.970793 13.352163 13.210480 13.233968
 5.220048  5.075165  5.004639  5.181967  5.168211  5.016186  5.293403  5.077790  5.102026  5.023819  5.110384  4.999599
 5.564025  5.491997  5.533348  5.643416  5.126637  5.214231  5.352812  5.238318  5.332381  5.311284  5.271821  5.251796
13.695777 13.665387 13.668262 13.616190 13.709176 13.588427 13.550415 13.410782 13.532522 13.395793 13.280030 13.255689
10.252550 10.078623 10.259206 10.093085  9.916669  9.853196 10.153727 10.024455  9.506192  9.373393  9.335745  9.343403
 6.615180  6.530658  5.977351  6.040304  6.565170  6.535798  6.291987  6.177315  6.270324  6.264205  6.199054  6.187707
 4.480541  4.669552  5.033023  4.969209  4.888302  5.014546  4.849212  5.045819  5.012685  4.861671  4.984480  4.961512
15.356405 15.167420 15.110129 15.147194 14.906211 14.817433 14.982199 14.939819 15.037342 14.985462 14.958473 15.042866
 5.602120  5.116833  5.603357  5.387705  5.179548  5.145987  5.351355  5.261754  5.244415  5.397721  5.142588  5.078208
 5.076428  5.142588  5.012685  4.842942  5.476790  5.479487  5.494232  5.352827  5.090611  5.332085  6.043285  5.078208
 5.162073  5.298221  5.340706  5.341995  5.053286  5.042516  5.001505  4.993894  5.097111  5.018416  5.034614  5.130757
 4.777257  4.922138  4.991313  4.830373  5.026077  4.996753  5.005611  5.019363  4.903941  4.963229  4.949829  4.933180
11.853616 11.610762 11.778369 11.601873 11.810395 11.684518 11.792027 11.672924 11.625517 11.572731 11.689074 11.800541
10.480194 10.337531 10.294937 10.197439 10.350222 10.068862 10.335807 10.089023 10.159971 10.094162 10.046907 10.038980
 8.043076  7.973819  7.898342  7.889373  7.682326  7.529677  7.631503  7.682775  7.537617  7.405855  7.416725  7.362902
 7.140737  6.984315  7.087809  6.692780  6.868196  6.685790  6.725527  6.881003  6.831192  6.606579  6.804552  6.940941
 7.150924  7.341623  7.150924  7.368791  7.546664  7.261226  7.765917  7.650687  7.479370  7.572000  7.229933  7.305599
 9.180871  9.197502  9.248400  9.453080  9.086941  9.097295  9.120862  9.183148  8.992677  9.236790  9.303950  9.215814
 5.375849  5.349404  5.105392  5.055588  4.806934  4.801503  4.792606  4.796137  4.959688  4.864793  4.818999  4.850040
10.298284 10.295887 10.573091 10.551330 10.382951 10.239732 10.395067 10.202499 10.666157 10.516435 10.532445 10.601021
 6.277506  6.214143  6.168908  6.047835  6.062300  6.226237  6.073947  6.091684  5.803897  6.012887  5.902659  5.728808
15.338639 15.424051 15.346648 15.431214 15.322636 15.327244 15.402140 15.381583 15.351331 15.416314 15.465526 15.412586
 5.404984  5.367751  5.435560  5.101392  4.882418  5.005965  5.069876  4.790106  4.859234  4.833024  4.855237  4.972590
 6.336717  6.540310  6.686957  6.625576  6.924705  7.275846  7.001306  7.189117  7.620306  7.265725  7.392597  7.585520
 5.786139  5.571419  5.874233  5.478699  5.547161  5.741587  5.652970  5.484935  6.746563  6.928242  6.676172  6.801761
 7.894354  7.878934  8.106272  8.098398  7.972745  7.824001  8.050456  7.900871  8.007946  7.846323  7.864163  7.874415
 4.845467  4.398428  4.510498  4.640829  4.846863  4.878028  4.926064  4.854971  4.830408  4.851737  4.745764  4.798533
11.532081 11.333350 11.671898 11.489619 11.551814 11.470548 11.799413 11.671098 11.689586 11.476949 11.549483 11.672595
11.158755 11.105107 10.829651 11.006487 11.300901 11.292480 11.048011 11.137796 11.177598 11.301467 11.292131 11.358563
 4.729791  4.718722  4.752071  4.744953  4.870108  4.793064  4.758310  4.750479  4.996356  4.699320  4.678101  4.690162
13.392213 13.294804 13.187863 13.393098 12.962011 12.896398 13.049720 13.001396 13.110556 12.946221 12.821322 12.694412
 9.700791  9.715442  9.754377  9.791963  9.576204  9.559157  9.672922  9.629512  9.714304  9.566003  9.569626  9.522322
14.162892 14.221642 14.131751 14.320862 14.024577 13.978810 14.034264 13.999901 14.026395 13.995218 13.894421 13.969407
 9.226089  9.171988  9.062696  9.018349  8.954776  8.963592  8.841732  9.067298  9.239726  9.410741  9.596794  9.298328
 5.709339  5.590340  5.361667  5.638293  5.060814  5.167669  5.086252  5.110506  5.618264  5.574778  5.577287  5.522457
 4.886739  4.989690  4.832968  4.960511  4.858019  4.970039  4.900883  5.126169  4.924670  4.880644  4.921359  4.949416
12.383059 12.333635 12.376881 12.263120 12.539894 12.529684 12.469912 12.411939 12.386093 12.391773 12.361238 12.458875
 5.161186  5.551750  5.281980  5.595919  4.910458  5.161186  4.878117  5.092374  5.090611  5.014546  4.984480  4.838747
 7.422592  7.304352  7.392018  7.359791  7.875818  7.827455  8.040654  8.091703  7.066316  7.128403  6.901263  7.009522
 5.679684  5.632988  5.689007  5.783697  5.618412  5.588981  5.806893  5.634081  5.887198  5.867192  5.772042  5.749457
 9.078441  8.964349  8.912287  8.757247  9.626809  9.326298  9.670489  9.486689  9.081251  9.035676  9.024687  9.198770
12.298000 12.476596 12.362055 12.264330 12.367845 12.512162 12.390704 12.425509 12.437457 12.797237 12.790661 12.844581
18.361312 18.203157 18.361312 17.972245 18.502043 18.569927 18.502043 18.502043 18.502043 18.468784 18.468784 18.468784
 8.729873  8.549268  8.301645  8.111632  8.200343  8.181004  8.283529  8.362269  8.814954  8.794116  8.540577  8.420185
10.292605 10.161311 10.078374  9.948860 10.005937 10.111039 10.118032 10.080263 10.327193 10.348814 10.318187 10.400233
10.523048 10.382624 10.436868 10.185564 10.481331 10.496505 10.238148 10.298354 10.270832 10.303408 10.261356 10.171571
14.613860 14.612048 14.854984 14.912494 14.634804 14.595996 14.778339 14.576339 14.672766 14.628401 14.476783 14.534984
 7.491947  7.776648  7.341994  7.292046  8.020004  7.943683  7.757885  7.719612  6.596676  6.677004  6.862525  6.596055
11.049726 11.132921 11.469337 11.320002 11.800592 11.748982 12.063748 11.988837 12.136557 12.090661 12.113474 12.191038
 9.486695  9.390692  9.281244  9.129760  8.886708  8.860577  8.685730  8.703065  8.480474  8.523345  8.400305  8.265951
