gene_id,MFF-CY-1,MFF-CY-2,MFF-CY-3,MFF-DY-1,MFF-DY-2,MFF-DY-3,subcellular_locations,source_organism
cmtm3|cmtm3,2305,3043,2613,4448,3608,3758,Membrane,9606
LOC122880709|LOC122880709,21,31,29,82,47,66,,not_found
galns|galns,3157,3356,2757,5526,4568,5112,Lysosome,9606
trappc2l|trappc2l,726,991,755,1129,937,1090,"Cytoplasm, perinuclear region, Endoplasmic reticulum, Golgi apparatus",9606
pabpn1l|pabpn1l,36,31,10,29,26,14,Cytoplasm,9606
acsf3|acsf3,452,649,522,639,483,560,Mitochondrion,9606
lncRNA-LOC122880729|LOC122880729,7,4,4,6,4,0,,not_found
cdh15|cdh15,120,118,151,48,59,58,Cell membrane,9606
spg7|spg7,1520,2021,1556,2252,1597,1787,Mitochondrion inner membrane,9606
cbfa2t3|cbfa2t3,8898,11027,8420,11810,8735,9567,"Golgi apparatus membrane, Nucleus, Nucleus, nucleolus, Nucleus, nucleoplasm",9606
slc22a31|slc22a31,37,36,33,4,19,10,Membrane,9606
dhodh|dhodh,1207,1474,1276,1678,1309,1422,Mitochondrion inner membrane,9606
pkd1l3|pkd1l3,129,118,86,94,73,73,Cell membrane,9606
ankrd11|ankrd11,8226,10525,8134,9432,7010,7712,Nucleus,9606
ist1|ist1,9638,11323,9302,12402,10361,11315,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasmic vesicle, Midbody, Nucleus envelope",9606
mphosph10|mphosph10,1532,1863,1537,2178,1695,1894,"Chromosome, Nucleus, nucleolus",9606
mcee|mcee,1490,1646,1349,1866,1628,1635,Mitochondrion,9606
fth1a|fth1a,40390,45968,38737,47710,37092,44583,,not_found
lin7c|lin7c,4124,5012,3770,5462,4236,4924,"Basolateral cell membrane, Cell junction, Cell junction, tight junction, Cell membrane, Postsynaptic density membrane",9606
kif18a|kif18a,74,89,65,36,29,46,"Cell projection, ruffle, Cytoplasm, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Nucleus",9606
mettl15|mettl15,567,691,534,907,642,605,Mitochondrion matrix,9606
RP-LOC122880862|LOC122880862,49808,58444,50253,45605,36651,45876,,not_found
lgr4|lgr4,6063,7518,6446,6456,4940,5161,Cell membrane,7955
gas2b|gas2b,0,0,0,0,0,0,,not_found
tmem276b|tmem276b,18,23,42,0,20,7,,not_found
mybpc3|mybpc3,672,830,857,595,481,485,,not_found
spi1b|spi1b,0,3,5,4,0,0,,not_found
lncRNA-LOC122881005|LOC122881005,0,0,0,4,0,0,,not_found
slc39a13|slc39a13,28027,32906,26640,28266,23005,25777,"Cytoplasmic vesicle membrane, Endoplasmic reticulum membrane, Golgi apparatus membrane",7955
LOC122866697|LOC122866697,15,4,4,19,39,33,,not_found
eif3jb|eif3jb,3499,4093,3431,4695,3803,4570,Cytoplasm,7955
igdcc3|igdcc3,18440,22555,17113,20842,16219,18532,Membrane,9606
ano5b|ano5b,2190,2577,2220,2903,2289,2327,,not_found
ctdspl2b|ctdspl2b,7264,8617,7040,9492,7709,8337,,not_found
fam189a1|fam189a1,0,4,0,0,12,0,Membrane,9606
golm2|golm2,7511,9272,8110,8746,6773,7708,Membrane,9606
apba2b|apba2b,99,138,89,150,150,142,,not_found
sord|sord,3609,4259,3566,4029,3637,4178,"Cell projection, cilium, flagellum, Mitochondrion membrane",9606
tjp1a|tjp1a,17964,21948,17794,20500,15721,17032,,not_found
LOC122882073|LOC122882073,1889,2223,1894,2250,1696,1964,,not_found
lncRNA-LOC122882126|LOC122882126,8,23,12,22,14,29,,not_found
dagla|dagla,892,1079,942,1328,896,1073,"Cell membrane, Cell projection, dendritic spine membrane, Early endosome membrane, Postsynaptic density membrane",9606
sdhaf2|sdhaf2,1391,1537,1130,1963,1450,1437,Mitochondrion matrix,7955
polr2l|polr2l,2466,2462,2274,2566,2254,2521,"Nucleus, Nucleus, nucleolus",9606
lncRNA-LOC122882117|LOC122882117,121,109,171,148,92,65,,not_found
ext2|ext2,11109,13671,10898,13050,10449,11317,"Endoplasmic reticulum membrane, Golgi apparatus membrane, Golgi apparatus, cis-Golgi network membrane, Secreted",9606
alx4a|alx4a,561,697,476,737,613,776,,not_found
caprin1a|caprin1a,4496,5360,4597,5766,4871,5532,,not_found
plekha7b|plekha7b,636,874,834,890,686,912,,not_found
lncRNA-LOC122876964|LOC122876964,36,33,58,67,64,60,,not_found
LOC122873263|LOC122873263,44,22,51,72,23,52,,not_found
nucb2a|nucb2a,8823,10359,8444,8617,7098,7919,,not_found
calca|calca,427,427,506,366,214,333,Secreted,9606
lncRNA-LOC122874127|LOC122874127,11,8,10,0,9,0,,not_found
LOC122874085|LOC122874085,824,1074,877,896,610,786,,not_found
pde3b|pde3b,3786,4978,3860,3906,3277,3445,Membrane,9606
lmo1|lmo1,157,140,96,111,99,83,Nucleus,7955
tub|tub,4,12,0,0,0,8,"Cell membrane, Cytoplasm, Nucleus, Secreted",9606
copb1|copb1,7264,8625,7209,9339,7380,8148,"Cytoplasm, Cytoplasmic vesicle, COPI-coated vesicle membrane, Golgi apparatus membrane",7955
stk33|stk33,155,133,110,167,123,136,"Cytoplasm, Cytoplasm, cytoskeleton, Cytoplasm, perinuclear region",9606
rras2|rras2,2487,3154,2429,3414,2680,3027,"Cell membrane, Golgi apparatus membrane",9606
trim66|trim66,120,237,184,168,158,175,Nucleus,9606
dennd2b|dennd2b,9755,12041,10370,11854,8858,9544,"Cell membrane, Cytoplasm, cell cortex, Recycling endosome",9606
scube2|scube2,86,105,67,26,24,20,"Cell surface, Secreted",7955
sinhcafl|sinhcafl,619,647,492,438,501,397,,not_found
tmem9b|tmem9b,8721,9918,8460,16941,13449,14743,"Early endosome membrane, Lysosome membrane",9606
tmem41b|tmem41b,736,917,798,1084,895,946,"Endomembrane system, Endoplasmic reticulum membrane",7955
dennd5a|dennd5a,4278,5249,4407,6349,4778,5909,Golgi apparatus membrane,9606
lncRNA-LOC122881984|LOC122881984,0,4,3,9,0,0,,not_found
swap70a|swap70a,438,579,392,274,268,226,,not_found
ipo7|ipo7,14719,17366,13994,18690,14397,16009,"Cytoplasm, Nucleus",9606
lncRNA-LOC122881979|LOC122881979,28,39,22,26,15,24,,not_found
sbf2|sbf2,6979,9436,7546,10366,7818,8561,"Cell projection, axon, Cytoplasm, Cytoplasm, perinuclear region, Endosome membrane, Membrane",9606
ampd3a|ampd3a,96,62,33,48,44,23,,not_found
lyve1a|lyve1a,0,0,8,0,0,4,,not_found
lncRNA-LOC122877766|LOC122877766,20,20,15,20,0,7,,not_found
mrvi1|mrvi1,7,0,0,0,0,0,"Cytoplasm, perinuclear region, Membrane, Sarcoplasmic reticulum",9606
adma|adma,22399,26540,21344,15933,13943,16203,,not_found
ctr9|ctr9,4545,5430,4402,5508,4197,4826,Nucleus speckle,9606
galnt18b|galnt18b,35,21,22,41,40,23,,not_found
rassf10b|rassf10b,5,14,3,7,4,28,,not_found
eif4g2a|eif4g2a,10442,13464,10481,13690,10473,12032,,not_found
btbd10b|btbd10b,2908,3881,3173,4273,3708,3913,,not_found
arntl1b|arntl1b,10,24,14,12,14,8,,not_found
mical2a|mical2a,58,86,74,111,51,57,,not_found
lncRNA-LOC122883325|LOC122883325,58,97,71,73,42,56,,not_found
tead1b|tead1b,4891,6237,5151,5625,4036,4853,,not_found
vat1l|vat1l,292,246,295,256,202,221,,not_found
bola3|bola3,508,551,593,627,512,545,Mitochondrion,9606
LOC122878624|LOC122878624,7,8,0,30,17,10,,not_found
usp47|usp47,3769,4950,3961,4595,3794,4101,Cytoplasm,9606
nfat5b|nfat5b,10954,15028,11059,20234,15427,17105,,not_found
gcshb|gcshb,448,552,502,613,434,519,,not_found
kars1|kars1,17863,21169,17913,20240,15984,18103,"Cell membrane, Cytoplasm, Cytoplasm, cytosol, Mitochondrion, Nucleus, Secreted",9606
lncRNA-LOC122876641|LOC122876641,132,166,191,123,93,145,,not_found
zgc:162592|zgc:162592,705,1024,739,1366,1075,1011,,not_found
LOC122877802|LOC122877802,5630,6802,5507,7622,6027,6779,,not_found
LOC122875502|LOC122875502,30,15,9,0,0,12,,not_found
dhx38|dhx38,3166,4018,3273,4786,3361,4135,Nucleus,9606
RP-rpl13|rpl13,87747,98045,86719,88051,66948,77890,,not_found
snoRNA-LOC122882354|LOC122882354,7,11,6,4,6,4,,not_found
snoRNA-LOC122882376|LOC122882376,3,6,0,3,3,0,,not_found
zfhx3b|zfhx3b,8861,11766,8826,8638,6294,6646,,not_found
lncRNA-LOC122878197|LOC122878197,0,7,5,0,0,0,,not_found
lncRNA-LOC122878235|LOC122878235,525,684,588,498,303,378,,not_found
usp10|usp10,2334,3021,2412,3327,2548,2727,Golgi apparatus membrane,9606
marveld3|marveld3,14,0,18,14,10,0,"Cell junction, tight junction, Membrane",9606
phlpp2|phlpp2,581,795,729,541,517,520,"Cytoplasm, Membrane, Nucleus",9606
atxn1l|atxn1l,1081,1652,1420,1927,1357,1390,"Cell projection, dendrite, Nucleus",9606
hnf4b|hnf4b,7,4,0,0,0,0,,not_found
crispld2|crispld2,43032,50311,40642,76466,55123,64496,Secreted,9606
LOC122880498|LOC122880498,970,1254,896,1313,1034,1160,,not_found
ap1g1|ap1g1,5837,7736,6443,8722,6571,7794,"Cytoplasm, Cytoplasm, perinuclear region, Cytoplasmic vesicle, clathrin-coated vesicle, Cytoplasmic vesicle, clathrin-coated vesicle membrane, Golgi apparatus, Membrane, clathrin-coated pit",9606
mtmr10|mtmr10,1693,1983,1704,2126,1730,1909,,not_found
myo1ea|myo1ea,12186,14770,12721,14181,10965,12252,,not_found
rnf111|rnf111,3239,4395,3386,3946,3162,3456,"Cytoplasm, Nucleus, Nucleus, PML body",9606
mindy2|mindy2,1016,1450,995,1444,1139,1359,,not_found
sltm|sltm,6364,7495,6327,8205,6095,7119,Nucleus,9606
aldh1a2|aldh1a2,882,930,745,3737,2896,3036,Cytoplasm,9606
polr2m|polr2m,522,577,604,671,623,659,Nucleus,9606
LOC122876316|LOC122876316,388,659,478,427,384,367,,not_found
adam10a|adam10a,15744,19086,15013,20323,15835,17994,,not_found
cgnl1|cgnl1,12112,15556,12561,21411,16757,19071,"Cell junction, tight junction",9606
LOC122876591|LOC122876591,1166,1468,1193,1494,1158,1202,,not_found
tcf12|tcf12,15129,19651,15775,25007,18729,21620,Nucleus,7955
lncRNA-LOC122874002|LOC122874002,8,7,9,4,0,4,,not_found
lncRNA-LOC122874004|LOC122874004,3,5,3,1,1,3,,not_found
znf280d|znf280d,2545,2843,2440,3076,2490,2659,Nucleus,9606
LOC122874296|LOC122874296,71,120,109,139,92,99,,not_found
mns1|mns1,84,72,36,65,41,62,"Cytoplasm, cytoskeleton, cilium axoneme, Cytoplasm, cytoskeleton, flagellum axoneme, Nucleus",7955
tex9|tex9,170,169,206,237,152,259,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite",9606
LOC122877067|LOC122877067,827,1311,927,1098,736,867,,not_found
prtga|prtga,271,332,248,129,90,96,Membrane,7955
nedd4a|nedd4a,4735,5572,4527,6196,4721,4931,,not_found
rab27a|rab27a,1261,1448,1281,2321,1800,1855,"Late endosome, Lysosome, Melanosome, Membrane",9606
LOC122875595|LOC122875595,373,405,340,477,316,426,,not_found
ccpg1|ccpg1,12637,15227,12818,17814,14049,15502,Cytoplasmic granule membrane,9606
pigb|pigb,611,765,660,858,778,832,Endoplasmic reticulum membrane,7955
vrk3|vrk3,2063,2582,2117,2605,1911,2149,"Cytoplasm, Nucleus",9606
LOC122875548|LOC122875548,4874,6121,5187,7770,5788,6618,,not_found
LOC122875540|LOC122875540,8366,9914,8084,11133,8648,10317,,not_found
LOC122875528|LOC122875528,607,674,525,643,380,537,,not_found
ogfod1|ogfod1,613,649,660,695,560,736,"Cytoplasm, Nucleus",9606
nudt21|nudt21,3544,4119,3601,4367,3410,4015,"Cytoplasm, Nucleus",7955
tradd|tradd,1680,2066,1667,2490,2038,2584,"Cytoplasm, Cytoplasm, cytoskeleton, Nucleus",7955
thap11|thap11,885,1318,965,1197,1014,1159,"Cytoplasm, Nucleus",7955
cmtr2|cmtr2,898,934,876,2098,1422,1822,"Cytoplasm, Nucleus",7955
gnao1b|gnao1b,47,36,18,50,40,55,,not_found
cog4|cog4,2758,3692,3053,4366,3477,3511,"Cytoplasm, cytosol, Golgi apparatus membrane",7955
LOC122875632|LOC122875632,1009,1376,1079,1497,1259,1359,,not_found
gfod2|gfod2,633,881,721,881,604,796,"Secreted, extracellular space, extracellular matrix",9606
LOC122876584|LOC122876584,15347,18157,14629,22110,16948,19153,,not_found
LOC122879475|LOC122879475,381,465,534,629,512,451,,not_found
LOC122881103|LOC122881103,8,4,0,0,8,14,,not_found
gas8|gas8,522,663,505,689,478,499,"Cell projection, cilium, Cell projection, cilium, flagellum, Cytoplasm, Cytoplasm, cytoskeleton, Cytoplasm, cytoskeleton, cilium axoneme, Cytoplasm, cytoskeleton, cilium basal body, Cytoplasm, cytoskeleton, flagellum axoneme, Golgi apparatus",7955
slc38a7|slc38a7,4029,5090,4224,8444,6675,7569,"Cell projection, axon, Lysosome membrane",7955
si:ch211-122f10.4|si:ch211-122f10.4,14148,16914,13496,39345,31118,35249,,not_found
fes|fes,144,163,66,107,28,98,"Cell junction, focal adhesion, Cell membrane, Cytoplasm, cytoskeleton, Cytoplasm, cytosol, Cytoplasmic vesicle, Golgi apparatus",9606
LOC122879804|LOC122879804,11,6,8,8,10,0,,not_found
LOC122879779|LOC122879779,15,0,11,0,0,0,,not_found
furina|furina,10517,13539,10254,13203,10484,11467,,not_found
kif7|kif7,3574,4245,3643,4956,3844,3833,"Cell projection, cilium, Cytoplasm, cytoskeleton",7955
tcf25|tcf25,1840,2519,2104,2624,2005,2431,"Cytoplasm, cytosol, Nucleus",9606
mc1r|mc1r,168,229,219,183,131,205,Cell membrane,9606
def8|def8,1172,1538,1250,1832,1221,1485,,not_found
LOC122881550|LOC122881550,1416,1601,1289,1316,1054,1205,,not_found
si:dkey-234i14.2|si:dkey-234i14.2,1313,1273,980,1587,1255,1416,,not_found
lncRNA-LOC122882314|LOC122882314,15,34,29,74,29,28,,not_found
mvda|mvda,7847,9261,7655,11411,8697,9573,Cytoplasm,7955
uraha|uraha,390,421,442,565,514,478,,not_found
pdcd5|pdcd5,3483,4191,3857,4089,3430,3478,,not_found
LOC122882297|LOC122882297,9,23,38,24,22,15,,not_found
foxf1|foxf1,7,0,0,4,0,0,Nucleus,7955
dbndd1|dbndd1,12,4,0,0,4,0,,not_found
mthfsd|mthfsd,1895,2605,1964,2188,1775,2112,,not_found
irf8|irf8,47,74,41,63,68,68,"Cytoplasm, Nucleus",9606
dusp22a|dusp22a,1569,1827,1476,2127,1641,1645,"Cytoplasm, Nucleus",7955
cenpn|cenpn,21,29,16,8,19,13,"Chromosome, centromere, kinetochore, Nucleus",9606
atmin|atmin,532,647,525,759,553,589,Nucleus,9606
si:ch73-103b9.2|si:ch73-103b9.2,17,18,24,31,25,11,,not_found
LOC122873899|LOC122873899,352,427,293,687,562,558,,not_found
emc8|emc8,589,842,612,705,523,533,Endoplasmic reticulum membrane,9606
LOC122881342|LOC122881342,17958,20409,16609,22843,18314,22475,,not_found
gse1b|gse1b,1835,2429,1890,2735,2149,2138,,not_found
gins2|gins2,699,649,655,1053,842,986,"Chromosome, Nucleus",9606
cmc2|cmc2,1332,1553,1326,1797,1462,1726,Mitochondrion,7955
LOC122874352|LOC122874352,434,508,378,495,209,341,,not_found
ppfibp2a|ppfibp2a,153,242,157,441,402,355,,not_found
mafa|mafa,158,150,143,167,112,150,Nucleus,7955
spon1a|spon1a,315,372,360,19,28,37,,not_found
kiaa1549lb|kiaa1549lb,4,40,27,49,42,15,,not_found
cstf3|cstf3,1756,2164,1886,2110,1625,1985,Nucleus,9606
hipk3b|hipk3b,7008,9066,6924,10813,7712,8811,,not_found
prrg4|prrg4,15,12,22,34,20,40,"Cell membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane",9606
qser1|qser1,5725,6759,5550,7220,5418,6347,Chromosome,9606
wt1b|wt1b,34,36,19,40,53,60,,not_found
lncRNA-LOC122878784|LOC122878784,0,8,8,0,0,4,,not_found
RP-rps6ka2|rps6ka2,0,0,0,0,0,0,,not_found
rcn1|rcn1,5999,7155,5852,6273,5227,5359,Endoplasmic reticulum lumen,9606
eif3m|eif3m,25941,31205,25825,25701,19942,22976,Cytoplasm,7955
elp4|elp4,611,511,530,620,565,534,"Cytoplasm, Nucleus",7955
pax6b|pax6b,0,0,3,0,0,0,,not_found
immp1l|immp1l,317,344,321,411,264,326,Mitochondrion inner membrane,9606
rnaset2|rnaset2,6578,7783,6331,9375,6937,8209,"Endoplasmic reticulum lumen, Lysosome lumen, Secreted",7955
LOC122876003|LOC122876003,31,29,7,7,12,0,,not_found
chs1|chs1,43,30,44,26,36,4,Cytoplasm,9606
mpc1|mpc1,3561,3938,3464,4975,3716,4681,Mitochondrion inner membrane,9606
LOC122876053|LOC122876053,2350,2841,2614,3239,2500,2811,,not_found
srgn|srgn,1721,1831,1505,1656,1264,1455,"Cytolytic granule, Cytoplasmic granule, Golgi apparatus, Secreted, extracellular space",9606
ddx21|ddx21,49508,57824,49164,48103,37657,43731,"Cytoplasm, cytosol, Mitochondrion, Nucleus, nucleolus, Nucleus, nucleoplasm",9606
hkdc1|hkdc1,0,0,0,3,0,0,"Cytoplasm, Mitochondrion membrane, Photoreceptor inner segment",9606
vps26a|vps26a,4848,6113,4933,7549,5551,6764,"Cytoplasm, Early endosome, Endosome membrane",7955
lncRNA-LOC122876092|LOC122876092,1,1,1,1,1,1,,not_found
supv3l1|supv3l1,1472,1809,1425,2136,1668,1877,"Mitochondrion matrix, Mitochondrion matrix, mitochondrion nucleoid, Nucleus",7955
LOC122876032|LOC122876032,1959,2449,2012,2650,2192,2643,,not_found
LOC122879435|LOC122879435,145,197,119,237,235,275,,not_found
dna2|dna2,123,166,119,109,74,93,"Mitochondrion, Nucleus",9606
tspan15|tspan15,1326,1409,1230,1423,1141,1164,"Cell membrane, Late endosome membrane",9606
LOC122882183|LOC122882183,793,1071,775,1024,743,928,,not_found
fam120b|fam120b,1125,1226,1159,1233,1018,1174,Nucleus,9606
hnrnph3|hnrnph3,1292,1803,1369,1923,1617,1726,Nucleus,9606
rufy2|rufy2,5585,7165,5753,15460,11580,13600,Nucleus,9606
mis12|mis12,44,104,76,79,48,49,"Chromosome, centromere, kinetochore",9606
dld|dld,9557,12262,10358,7828,6373,7159,Membrane,7955
rhoua|rhoua,144,161,76,109,102,136,,not_found
ppm1g|ppm1g,3928,4812,4001,5717,5074,5294,"Cytoplasm, Membrane",9606
pdcd2|pdcd2,585,672,593,664,650,587,"Cytoplasm, cytosol, Nucleus, nucleolus",9606
LOC122867341|LOC122867341,691,740,659,971,767,917,,not_found
psmc3|psmc3,4920,5761,5145,5887,4935,5428,"Cytoplasm, Nucleus",9606
phf10|phf10,1131,1444,1309,1261,1118,1300,Nucleus,7955
psmb1|psmb1,8074,9897,8235,9222,7439,8144,"Cytoplasm, Nucleus",7955
acta1b|acta1b,0,0,0,0,0,0,,not_found
abcb10|abcb10,671,836,736,1134,922,1020,Mitochondrion inner membrane,9606
rab4a|rab4a,4598,5482,4415,6481,4880,5694,"Cytoplasm, Early endosome membrane, Membrane, Recycling endosome membrane",7955
ccsapb|ccsapb,142,127,74,153,133,154,,not_found
urb2|urb2,1049,1451,1245,1679,1238,1301,"Nucleus, nucleolus",7955
kcnk2a|kcnk2a,34,15,6,24,39,28,,not_found
cenpf|cenpf,198,285,325,81,40,50,"Chromosome, centromere, kinetochore, Cytoplasm, cytoskeleton, spindle, Cytoplasm, perinuclear region, Nucleus matrix",9606
efcab2|efcab2,44,40,47,12,24,61,"Cytoplasm, cytoskeleton, flagellum axoneme",9606
galnt2|galnt2,3948,5008,4051,4778,3627,4336,"Golgi apparatus, Golgi stack membrane, Secreted",9606
smyd2a|smyd2a,969,947,864,1140,804,950,"Cytoplasm, cytosol, Nucleus",7955
cgref1|cgref1,2755,3078,2634,2877,2489,2557,Secreted,9606
adpgk2|adpgk2,2959,3714,2949,4906,4122,4075,,not_found
eva1a|eva1a,27,9,0,12,15,8,"Endoplasmic reticulum membrane, Lysosome membrane",7955
xkr5b|xkr5b,317,438,314,781,742,677,,not_found
gcfc2|gcfc2,1639,1932,1630,2253,1708,2153,"Nucleus, nucleolus, Nucleus, nucleoplasm",9606
itsn2b|itsn2b,4233,5232,4034,4926,3893,4015,,not_found
LOC122881520|LOC122881520,7,0,4,7,0,5,,not_found
ctsba|ctsba,44750,53341,43148,87986,69507,80056,,not_found
LOC122881542|LOC122881542,3327,4100,3346,4406,3496,3929,,not_found
tfb2m|tfb2m,1862,2447,1944,2728,2145,2537,Mitochondrion,9606
cnsta|cnsta,1007,1306,1019,1127,1014,913,,not_found
smyd3|smyd3,240,244,151,306,187,229,"Cytoplasm, Nucleus",9606
kif26ba|kif26ba,10,0,4,11,12,20,,not_found
si:dkey-127k13.1|si:dkey-127k13.1,1638,1758,1555,2146,1558,2010,,not_found
kif28|kif28,97,127,138,92,89,97,,not_found
LOC122877636|LOC122877636,112,76,101,98,59,107,,not_found
ahctf1|ahctf1,4696,5974,4779,7331,5625,6276,"Chromosome, centromere, kinetochore, Cytoplasm, Nucleus, Nucleus envelope, Nucleus matrix, Nucleus, nuclear pore complex, Nucleus, nucleoplasm",9606
LOC122877672|LOC122877672,1566,2027,1635,2348,1529,1775,,not_found
LOC122877689|LOC122877689,18,4,0,14,4,4,,not_found
kctd3|kctd3,1540,1999,1470,2209,1885,2055,Cell membrane,9606
greb1|greb1,58,74,46,63,32,53,Membrane,9606
ush2a|ush2a,9,4,19,8,28,16,"Cell projection, stereocilium membrane, Secreted",9606
lpin1a|lpin1a,914,1263,936,1305,1231,1307,,not_found
ddias|ddias,1476,1742,1465,1931,1341,1747,"Cytoplasm, Nucleus",9606
LOC122878816|LOC122878816,7304,8593,6769,9269,6707,8175,,not_found
LOC122878814|LOC122878814,7,12,0,11,14,5,,not_found
LOC122881128|LOC122881128,1122,1512,1313,1870,1302,1524,,not_found
cdc42se2|cdc42se2,1400,1708,1401,1567,1267,1435,"Cell membrane, Cytoplasm, cytoskeleton",7955
nip7|nip7,747,931,729,1182,878,949,"Nucleus, nucleolus",7955
terfa|terfa,1667,2130,1649,2021,1685,1936,,not_found
si:ch73-167i17.6|si:ch73-167i17.6,15,10,4,12,3,4,,not_found
slc7a9|slc7a9,59,63,59,31,7,14,"Apical cell membrane, Cell membrane",9606
nudt19|nudt19,964,1284,916,1658,1314,1461,Peroxisome,9606
zdhhc7|zdhhc7,3365,4154,3478,5026,3732,4362,Golgi apparatus membrane,7955
LOC122876332|LOC122876332,3379,4618,3749,4410,3485,3882,,not_found
styx|styx,1031,991,933,1177,1041,1156,"Cytoplasm, cytosol, Nucleus",9606
LOC122873566|LOC122873566,13749,17952,14200,12099,9561,10321,,not_found
lncRNA-LOC122873580|LOC122873580,23,26,23,22,8,10,,not_found
si:dkey-148a17.6|si:dkey-148a17.6,0,0,0,0,0,0,,not_found
LOC122873600|LOC122873600,15,7,23,5,13,10,,not_found
ddx28|ddx28,520,552,473,517,473,515,"Mitochondrion, Mitochondrion matrix, Mitochondrion matrix, mitochondrion nucleoid, Nucleus",9606
gnpnat1|gnpnat1,1558,1827,1548,1998,1430,1646,"Endosome membrane, Golgi apparatus membrane",9606
LOC122873584|LOC122873584,5538,7004,5968,7519,5362,5866,,not_found
lncRNA-LOC122873664|LOC122873664,0,0,0,0,4,0,,not_found
nfatc3a|nfatc3a,2409,2988,2445,3251,2675,2935,,not_found
LOC122873722|LOC122873722,365,338,413,322,201,268,,not_found
tln2a|tln2a,1183,1419,1255,1472,1207,1210,,not_found
tspan3b|tspan3b,6,4,13,11,0,8,,not_found
fbxo22|fbxo22,2201,2835,2165,2847,2479,2630,"Cytoplasm, Cytoplasm, myofibril, sarcomere, Z line, Nucleus",9606
cry5|cry5,261,369,304,257,209,192,,not_found
trnah-gug|trnah-gug,0,0,0,0,0,0,,not_found
sec11a|sec11a,2448,2662,2130,2557,2046,2311,Endoplasmic reticulum membrane,9606
LOC122873842|LOC122873842,0,0,0,0,0,0,,not_found
lncRNA-LOC122873873|LOC122873873,0,0,0,0,0,0,,not_found
wdr76|wdr76,234,337,276,293,214,234,,not_found
LOC122877551|LOC122877551,2587,2888,2427,4209,3152,3466,,not_found
tmed3|tmed3,5068,5661,4983,5733,4802,5140,"Cytoplasmic vesicle, COPI-coated vesicle membrane, Endoplasmic reticulum membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi apparatus, Golgi stack membrane, Golgi apparatus, cis-Golgi network membrane",9606
znf710b|znf710b,4565,5387,4674,6246,5001,5691,,not_found
LOC122884306|LOC122884306,175,251,210,224,224,174,,not_found
sema4bb|sema4bb,1260,1748,1196,1235,849,962,,not_found
LOC122877780|LOC122877780,56,80,92,406,275,244,,not_found
serf2b|serf2b,35657,39788,33171,40384,32478,39145,,not_found
LOC122878866|LOC122878866,16710,19859,16277,24483,19157,21633,,not_found
LOC122879243|LOC122879243,3,0,0,0,0,0,,not_found
gnb5b|gnb5b,4,3,0,0,4,0,Membrane,7955
bcl2l10|bcl2l10,998,999,991,871,782,642,"Cytoplasm, cytoskeleton, spindle, Endoplasmic reticulum, Mitochondrion, Nucleus membrane",9606
trpm7|trpm7,11188,14590,11444,16605,12246,13410,"Cell membrane, Cytoplasmic vesicle membrane, Nucleus",9606
LOC122881360|LOC122881360,2781,3124,2601,4158,3532,3958,,not_found
myo5aa|myo5aa,6717,9009,6879,10603,7881,8413,,not_found
lncRNA-LOC122879819|LOC122879819,8,0,8,11,0,8,,not_found
igdcc4|igdcc4,209,300,179,48,39,68,Cell membrane,9606
LOC122876766|LOC122876766,0,0,0,0,0,0,,not_found
LOC122876750|LOC122876750,13,4,0,4,0,0,,not_found
fam214a|fam214a,4504,5315,4293,5383,4464,4951,Nucleus,7955
onecut1|onecut1,55,41,46,38,36,23,Nucleus,9606
